Concentration,Time,Type,Uptake
15.6 nM,0.833333333,Oxidized,137.7860609
15.6 nM,0.85,Oxidized,142.2490589
15.6 nM,0.866666667,Oxidized,146.7117959
15.6 nM,0.883333333,Oxidized,151.1731935
15.6 nM,0.9,Oxidized,155.632291
15.6 nM,0.916666667,Oxidized,160.0882351
15.6 nM,0.933333333,Oxidized,164.5402696
15.6 nM,0.95,Oxidized,168.9877264
15.6 nM,0.966666667,Oxidized,173.4300175
15.6 nM,0.983333333,Oxidized,177.866627
15.6 nM,1,Oxidized,182.2971044
4 nM,0,Oxidized,0
4 nM,0.016666667,Oxidized,0
4 nM,0.033333333,Oxidized,1.99E-13
4 nM,0.05,Oxidized,0.003414679
4 nM,0.066666667,Oxidized,0.017249335
4 nM,0.083333333,Oxidized,0.051655916
4 nM,0.1,Oxidized,0.119134269
4 nM,0.116666667,Oxidized,0.233429734
4 nM,0.133333333,Oxidized,0.408409457
4 nM,0.15,Oxidized,0.657119224
4 nM,0.166666667,Oxidized,0.991105933
4 nM,0.183333333,Oxidized,1.420006276
4 nM,0.2,Oxidized,1.951359874
4 nM,0.216666667,Oxidized,2.590592277
4 nM,0.233333333,Oxidized,3.341115844
4 nM,0.25,Oxidized,4.204505233
4 nM,0.266666667,Oxidized,5.180714155
4 nM,0.283333333,Oxidized,6.268309107
4 nM,0.3,Oxidized,7.464703225
4 nM,0.316666667,Oxidized,8.766379192
4 nM,0.333333333,Oxidized,10.16909447
4 nM,0.35,Oxidized,11.66806523
4 nM,0.366666667,Oxidized,13.25812758
4 nM,0.383333333,Oxidized,14.9338761
4 nM,0.4,Oxidized,16.68978086
4 nM,0.416666667,Oxidized,18.52028436
4 nM,0.433333333,Oxidized,20.41988046
4 nM,0.45,Oxidized,22.38317724
4 nM,0.466666667,Oxidized,24.40494591
4 nM,0.483333333,Oxidized,26.48015767
4 nM,0.5,Oxidized,28.60401039
4 nM,0.516666667,Oxidized,30.77194665
4 nM,0.533333333,Oxidized,32.9796647
4 nM,0.55,Oxidized,35.22312369
4 nM,0.566666667,Oxidized,37.49854411
4 nM,0.583333333,Oxidized,39.80240456
4 nM,0.6,Oxidized,42.13143571
4 nM,0.616666667,Oxidized,44.48261197
4 nM,0.633333333,Oxidized,46.85314164
4 nM,0.65,Oxidized,49.24045589
4 nM,0.666666667,Oxidized,51.64219709
4 nM,0.683333333,Oxidized,54.05620667
4 nM,0.7,Oxidized,56.48051289
4 nM,0.716666667,Oxidized,58.91331864
4 nM,0.733333333,Oxidized,61.35298951
4 nM,0.75,Oxidized,63.79804218
4 nM,0.766666667,Oxidized,66.24713322
4 nM,0.783333333,Oxidized,68.69904839
4 nM,0.8,Oxidized,71.15269256
4 nM,0.816666667,Oxidized,73.60708006
4 nM,0.833333333,Oxidized,76.06132568
4 nM,0.85,Oxidized,78.51463627
4 nM,0.866666667,Oxidized,80.96630283
4 nM,0.883333333,Oxidized,83.4156932
4 nM,0.9,Oxidized,85.86224526
4 nM,0.916666667,Oxidized,88.30546068
4 nM,0.933333333,Oxidized,90.74489907
4 nM,0.95,Oxidized,93.18017271
4 nM,0.966666667,Oxidized,95.61094156
4 nM,0.983333333,Oxidized,98.03690885
4 nM,1,Oxidized,100.4578169
1 nM,0,Oxidized,0
1 nM,0.016666667,Oxidized,0
1 nM,0.033333333,Oxidized,1.99E-13
1 nM,0.05,Oxidized,0.001685363
1 nM,0.066666667,Oxidized,0.007532299
1 nM,0.083333333,Oxidized,0.02035993
1 nM,0.1,Oxidized,0.043072331
1 nM,0.116666667,Oxidized,0.078463596
1 nM,0.133333333,Oxidized,0.129077211
1 nM,0.15,Oxidized,0.197114033
1 nM,0.166666667,Oxidized,0.284381427
1 nM,0.183333333,Oxidized,0.392275142
1 nM,0.2,Oxidized,0.521785678
1 nM,0.216666667,Oxidized,0.673521811
1 nM,0.233333333,Oxidized,0.847745143
1 nM,0.25,Oxidized,1.044410863
1 nM,0.266666667,Oxidized,1.263211052
1 nM,0.283333333,Oxidized,1.503617904
1 nM,0.3,Oxidized,1.764925057
1 nM,0.316666667,Oxidized,2.046285867
1 nM,0.333333333,Oxidized,2.346747979
1 nM,0.35,Oxidized,2.665283879
1 nM,0.366666667,Oxidized,3.000817388
1 nM,0.383333333,Oxidized,3.352246244
1 nM,0.4,Oxidized,3.718460998
1 nM,0.416666667,Oxidized,4.098360558
1 nM,0.433333333,Oxidized,4.490864715
1 nM,0.45,Oxidized,4.894924003
1 nM,0.466666667,Oxidized,5.309527249
1 nM,0.483333333,Oxidized,5.733707139
1 nM,0.5,Oxidized,6.166544089
1 nM,0.516666667,Oxidized,6.607168715
1 nM,0.533333333,Oxidized,7.054763131
1 nM,0.55,Oxidized,7.5085613
1 nM,0.566666667,Oxidized,7.967848616
1 nM,0.583333333,Oxidized,8.431960896
1 nM,0.6,Oxidized,8.900282896
1 nM,0.616666667,Oxidized,9.372246485
1 nM,0.633333333,Oxidized,9.84732857
1 nM,0.65,Oxidized,10.32504885
1 nM,0.666666667,Oxidized,10.80496749
1 nM,0.683333333,Oxidized,11.28668267
1 nM,0.7,Oxidized,11.76982826
1 nM,0.716666667,Oxidized,12.25407139
1 nM,0.733333333,Oxidized,12.73911017
1 nM,0.75,Oxidized,13.22467141
1 nM,0.766666667,Oxidized,13.71050851
1 nM,0.783333333,Oxidized,14.1963994
1 nM,0.8,Oxidized,14.68214456
1 nM,0.816666667,Oxidized,15.16756524
1 nM,0.833333333,Oxidized,15.65250169
1 nM,0.85,Oxidized,16.13681156
1 nM,0.866666667,Oxidized,16.62036842
1 nM,0.883333333,Oxidized,17.10306033
1 nM,0.9,Oxidized,17.58478856
1 nM,0.916666667,Oxidized,18.0654664
1 nM,0.933333333,Oxidized,18.54501801
1 nM,0.95,Oxidized,19.02337747
1 nM,0.966666667,Oxidized,19.50048779
1 nM,0.983333333,Oxidized,19.97630008
1 nM,1,Oxidized,20.45077273
4000 nM,0,Total,0
4000 nM,0.016666667,Total,0
4000 nM,0.033333333,Total,0.26
4000 nM,0.05,Total,1.025186994
4000 nM,0.066666667,Total,2.528824076
4000 nM,0.083333333,Total,4.883197487
4000 nM,0.1,Total,8.098253202
4000 nM,0.116666667,Total,12.09835614
4000 nM,0.133333333,Total,16.76863223
4000 nM,0.15,Total,22.00195549
4000 nM,0.166666667,Total,27.67693982
4000 nM,0.183333333,Total,33.71686481
4000 nM,0.2,Total,40.04931564
4000 nM,0.216666667,Total,46.60630962
4000 nM,0.233333333,Total,53.35472338
4000 nM,0.25,Total,60.23688378
4000 nM,0.266666667,Total,67.2312277
4000 nM,0.283333333,Total,74.30296829
4000 nM,0.3,Total,81.44472902
4000 nM,0.316666667,Total,88.62712328
4000 nM,0.333333333,Total,95.83926877
4000 nM,0.35,Total,103.0792332
4000 nM,0.366666667,Total,110.3144127
4000 nM,0.383333333,Total,117.5618469
4000 nM,0.4,Total,124.8084769
4000 nM,0.416666667,Total,132.0413521
4000 nM,0.433333333,Total,139.2577923
4000 nM,0.45,Total,146.465512
4000 nM,0.466666667,Total,153.6527124
4000 nM,0.483333333,Total,160.8181461
4000 nM,0.5,Total,167.9711598
4000 nM,0.516666667,Total,175.0917188
4000 nM,0.533333333,Total,182.2004168
4000 nM,0.55,Total,189.2784748
4000 nM,0.566666667,Total,196.3377301
4000 nM,0.583333333,Total,203.3806189
4000 nM,0.6,Total,210.3901547
4000 nM,0.616666667,Total,217.3899018
4000 nM,0.633333333,Total,224.3639473
4000 nM,0.65,Total,231.3068716
4000 nM,0.666666667,Total,238.2437186
4000 nM,0.683333333,Total,245.1499648
4000 nM,0.7,Total,252.04149
4000 nM,0.716666667,Total,258.9045484
4000 nM,0.733333333,Total,265.7557408
4000 nM,0.75,Total,272.5919874
4000 nM,0.766666667,Total,279.4005032
4000 nM,0.783333333,Total,286.1987737
4000 nM,0.8,Total,292.9745326
4000 nM,0.816666667,Total,299.7357408
4000 nM,0.833333333,Total,306.480567
4000 nM,0.85,Total,313.2073693
4000 nM,0.866666667,Total,319.9246786
4000 nM,0.883333333,Total,326.6211831
4000 nM,0.9,Total,333.3057138
4000 nM,0.916666667,Total,339.9672317
4000 nM,0.933333333,Total,346.6248153
4000 nM,0.95,Total,353.2576502
4000 nM,0.966666667,Total,359.8850182
4000 nM,0.983333333,Total,366.4962886
4000 nM,1,Total,373.0909097
1000 nM,0,Total,0
1000 nM,0.016666667,Total,1E-11
1000 nM,0.033333333,Total,0.258034208
1000 nM,0.05,Total,1.025026344
1000 nM,0.066666667,Total,2.519320295
1000 nM,0.083333333,Total,4.866586107
1000 nM,0.1,Total,8.072476435
1000 nM,0.116666667,Total,12.05944009
1000 nM,0.133333333,Total,16.7151183
1000 nM,0.15,Total,21.92433435
1000 nM,0.166666667,Total,27.58348609
1000 nM,0.183333333,Total,33.60462429
1000 nM,0.2,Total,39.91500377
1000 nM,0.216666667,Total,46.45511384
1000 nM,0.233333333,Total,53.17646265
1000 nM,0.25,Total,60.03956913
1000 nM,0.266666667,Total,67.0122776
1000 nM,0.283333333,Total,74.06838571
1000 nM,0.3,Total,81.18653936
1000 nM,0.316666667,Total,88.34934436
1000 nM,0.333333333,Total,95.54265008
1000 nM,0.35,Total,102.7549695
1000 nM,0.366666667,Total,109.977007
1000 nM,0.383333333,Total,117.2012724
1000 nM,0.4,Total,124.4217634
1000 nM,0.416666667,Total,131.6337044
1000 nM,0.433333333,Total,138.8333303
1000 nM,0.45,Total,146.017707
1000 nM,0.466666667,Total,153.184583
1000 nM,0.483333333,Total,160.3322657
1000 nM,0.5,Total,167.4595184
1000 nM,0.516666667,Total,174.5654759
1000 nM,0.533333333,Total,181.6495727
1000 nM,0.55,Total,188.711485
1000 nM,0.566666667,Total,195.7510814
1000 nM,0.583333333,Total,202.7683836
1000 nM,0.6,Total,209.7635328
1000 nM,0.616666667,Total,216.7367624
1000 nM,0.633333333,Total,223.6883759
1000 nM,0.65,Total,230.6187295
1000 nM,0.666666667,Total,237.5282157
1000 nM,0.683333333,Total,244.4172533
1000 nM,0.7,Total,251.2862768
1000 nM,0.716666667,Total,258.1357292
1000 nM,0.733333333,Total,264.966056
1000 nM,0.75,Total,271.7777005
1000 nM,0.766666667,Total,278.5711006
1000 nM,0.783333333,Total,285.3466858
1000 nM,0.8,Total,292.1048755
1000 nM,0.816666667,Total,298.8460774
1000 nM,0.833333333,Total,305.5706866
1000 nM,0.85,Total,312.2790856
1000 nM,0.866666667,Total,318.9716434
1000 nM,0.883333333,Total,325.6487159
1000 nM,0.9,Total,332.3106456
1000 nM,0.916666667,Total,338.9577625
1000 nM,0.933333333,Total,345.5903838
1000 nM,0.95,Total,352.2088152
1000 nM,0.966666667,Total,358.81335
1000 nM,0.983333333,Total,365.4042713
1000 nM,1,Total,371.9818513
250 nM,0,Total,0
250 nM,0.016666667,Total,1E-11
250 nM,0.033333333,Total,0.256336217
250 nM,0.05,Total,1.015960971
250 nM,0.066666667,Total,2.493085038
250 nM,0.083333333,Total,4.81113268
250 nM,0.1,Total,7.976092653
250 nM,0.116666667,Total,11.91231363
250 nM,0.133333333,Total,16.50968282
250 nM,0.15,Total,21.65498683
250 nM,0.166666667,Total,27.24615023
250 nM,0.183333333,Total,33.19635837
250 nM,0.2,Total,39.43369817
250 nM,0.216666667,Total,45.89926967
250 nM,0.233333333,Total,52.54503189
250 nM,0.25,Total,59.33183891
250 nM,0.266666667,Total,66.22778555
250 nM,0.283333333,Total,73.2068572
250 nM,0.3,Total,80.24784058
250 nM,0.316666667,Total,87.33344668
250 nM,0.333333333,Total,94.44960295
250 nM,0.35,Total,101.5848796
250 nM,0.366666667,Total,108.7300222
250 nM,0.383333333,Total,115.8775693
250 nM,0.4,Total,123.0215378
250 nM,0.416666667,Total,130.1571643
250 nM,0.433333333,Total,137.2806899
250 nM,0.45,Total,144.3891826
250 nM,0.466666667,Total,151.4803898
250 nM,0.483333333,Total,158.5526155
250 nM,0.5,Total,165.6046183
250 nM,0.516666667,Total,172.6355265
250 nM,0.533333333,Total,179.6447679
250 nM,0.55,Total,186.6320112
250 nM,0.566666667,Total,193.5971176
250 nM,0.583333333,Total,200.5401013
250 nM,0.6,Total,207.4610959
250 nM,0.616666667,Total,214.3603276
250 nM,0.633333333,Total,221.2380932
250 nM,0.65,Total,228.0947416
250 nM,0.666666667,Total,234.9306597
250 nM,0.683333333,Total,241.7462602
250 nM,0.7,Total,248.5419719
250 nM,0.716666667,Total,255.3182324
250 nM,0.733333333,Total,262.0754827
250 nM,0.75,Total,268.8141613
250 nM,0.766666667,Total,275.534702
250 nM,0.783333333,Total,282.2375303
250 nM,0.8,Total,288.9230618
250 nM,0.816666667,Total,295.5917009
250 nM,0.833333333,Total,302.2438399
250 nM,0.85,Total,308.8798579
250 nM,0.866666667,Total,315.5001213
250 nM,0.883333333,Total,322.1049834
250 nM,0.9,Total,328.6947845
250 nM,0.916666667,Total,335.2698523
250 nM,0.933333333,Total,341.8305019
250 nM,0.95,Total,348.3770369
250 nM,0.966666667,Total,354.9097493
250 nM,0.983333333,Total,361.42892
250 nM,1,Total,367.9348197
62.5 nM,0,Total,0
62.5 nM,0.016666667,Total,1E-11
62.5 nM,0.033333333,Total,0.250495095
62.5 nM,0.05,Total,0.984973104
62.5 nM,0.066666667,Total,2.403738349
62.5 nM,0.083333333,Total,4.62260808
62.5 nM,0.1,Total,7.648567252
62.5 nM,0.116666667,Total,11.41224059
62.5 nM,0.133333333,Total,15.81103963
62.5 nM,0.15,Total,20.73839359
62.5 nM,0.166666667,Total,26.09743315
62.5 nM,0.183333333,Total,31.80523699
62.5 nM,0.2,Total,37.7927617
62.5 nM,0.216666667,Total,44.00322208
62.5 nM,0.233333333,Total,50.39014389
62.5 nM,0.25,Total,56.91554933
62.5 nM,0.266666667,Total,63.54840869
62.5 nM,0.283333333,Total,70.2633655
62.5 nM,0.3,Total,77.03970141
62.5 nM,0.316666667,Total,83.86049849
62.5 nM,0.333333333,Total,90.71196061
62.5 nM,0.35,Total,97.58286156
62.5 nM,0.366666667,Total,104.4640943
62.5 nM,0.383333333,Total,111.3483014
62.5 nM,0.4,Total,118.2295703
62.5 nM,0.416666667,Total,125.1031821
62.5 nM,0.433333333,Total,131.9654027
62.5 nM,0.45,Total,138.81331
62.5 nM,0.466666667,Total,145.6446502
62.5 nM,0.483333333,Total,152.4577173
62.5 nM,0.5,Total,159.2512544
62.5 nM,0.516666667,Total,166.0243697
62.5 nM,0.533333333,Total,172.7764685
62.5 nM,0.55,Total,179.507195
62.5 nM,0.566666667,Total,186.2163856
62.5 nM,0.583333333,Total,192.9040287
62.5 nM,0.6,Total,199.5702331
62.5 nM,0.616666667,Total,206.2152005
62.5 nM,0.633333333,Total,212.8392041
62.5 nM,0.65,Total,219.4425702
62.5 nM,0.666666667,Total,226.0256644
62.5 nM,0.683333333,Total,232.5888788
62.5 nM,0.7,Total,239.1326235
62.5 nM,0.716666667,Total,245.6573183
62.5 nM,0.733333333,Total,252.1633871
62.5 nM,0.75,Total,258.6512532
62.5 nM,0.766666667,Total,265.1213357
62.5 nM,0.783333333,Total,271.5740465
62.5 nM,0.8,Total,278.0097889
62.5 nM,0.816666667,Total,284.4289554
62.5 nM,0.833333333,Total,290.8319274
62.5 nM,0.85,Total,297.2190742
62.5 nM,0.866666667,Total,303.5907526
62.5 nM,0.883333333,Total,309.9473071
62.5 nM,0.9,Total,316.2890699
62.5 nM,0.916666667,Total,322.6163611
62.5 nM,0.933333333,Total,328.9294886
62.5 nM,0.95,Total,335.2287493
62.5 nM,0.966666667,Total,341.514429
62.5 nM,0.983333333,Total,347.7868027
62.5 nM,1,Total,354.0461356
15.6 nM,0,Total,0
15.6 nM,0.016666667,Total,1E-11
15.6 nM,0.033333333,Total,0.228214397
15.6 nM,0.05,Total,0.869616336
15.6 nM,0.066666667,Total,2.075884157
15.6 nM,0.083333333,Total,3.93562656
15.6 nM,0.1,Total,6.457605888
15.6 nM,0.116666667,Total,9.592833809
15.6 nM,0.133333333,Total,13.26450473
15.6 nM,0.15,Total,17.38967101
15.6 nM,0.166666667,Total,21.89053877
15.6 nM,0.183333333,Total,26.69880051
15.6 nM,0.2,Total,31.75639695
15.6 nM,0.216666667,Total,37.01476875
15.6 nM,0.233333333,Total,42.43361922
15.6 nM,0.25,Total,47.97963196
15.6 nM,0.266666667,Total,53.62531001
15.6 nM,0.283333333,Total,59.347982
15.6 nM,0.3,Total,65.1289718
15.6 nM,0.316666667,Total,70.95291196
15.6 nM,0.333333333,Total,76.80717786
15.6 nM,0.35,Total,82.68142115
15.6 nM,0.366666667,Total,88.56718438
15.6 nM,0.383333333,Total,94.45758166
15.6 nM,0.4,Total,100.3470336
15.6 nM,0.416666667,Total,106.2310466
15.6 nM,0.433333333,Total,112.1060284
15.6 nM,0.45,Total,117.9691349
15.6 nM,0.466666667,Total,123.8181407
15.6 nM,0.483333333,Total,129.6513321
15.6 nM,0.5,Total,135.4674164
15.6 nM,0.516666667,Total,141.2654469
15.6 nM,0.533333333,Total,147.0447595
15.6 nM,0.55,Total,152.8049205
15.6 nM,0.566666667,Total,158.5456823
15.6 nM,0.583333333,Total,164.2669466
15.6 nM,0.6,Total,169.968735
15.6 nM,0.616666667,Total,175.6511626
15.6 nM,0.633333333,Total,181.3144181
15.6 nM,0.65,Total,186.9587467
15.6 nM,0.666666667,Total,192.5844353
15.6 nM,0.683333333,Total,198.191802
15.6 nM,0.7,Total,203.7811861
15.6 nM,0.716666667,Total,209.3529413
15.6 nM,0.733333333,Total,214.907429
15.6 nM,0.75,Total,220.445014
15.6 nM,0.766666667,Total,225.9660605
15.6 nM,0.783333333,Total,231.4709295
15.6 nM,0.8,Total,236.9599766
15.6 nM,0.816666667,Total,242.4335496
15.6 nM,0.833333333,Total,247.8919886
15.6 nM,0.85,Total,253.3356239
15.6 nM,0.866666667,Total,258.7647764
15.6 nM,0.883333333,Total,264.179757
15.6 nM,0.9,Total,269.580866
15.6 nM,0.916666667,Total,274.9683942
15.6 nM,0.933333333,Total,280.3426221
15.6 nM,0.95,Total,285.7038202
15.6 nM,0.966666667,Total,291.0522502
15.6 nM,0.983333333,Total,296.3881642
15.6 nM,1,Total,301.7118055
4 nM,0,Total,0
4 nM,0.016666667,Total,1E-11
4 nM,0.033333333,Total,0.170171508
4 nM,0.05,Total,0.591224719
4 nM,0.066666667,Total,1.320492858
4 nM,0.083333333,Total,2.391334632
4 nM,0.1,Total,3.807612718
4 nM,0.116666667,Total,5.551040223
4 nM,0.133333333,Total,7.590518761
4 nM,0.15,Total,9.889708167
4 nM,0.166666667,Total,12.4119034
4 nM,0.183333333,Total,15.12267707
4 nM,0.2,Total,17.99105277
4 nM,0.216666667,Total,20.98983541
4 nM,0.233333333,Total,24.09550615
4 nM,0.25,Total,27.28791948
4 nM,0.266666667,Total,30.54992938
4 nM,0.283333333,Total,33.8670096
4 nM,0.3,Total,37.22689756
4 nM,0.316666667,Total,40.61927389
4 nM,0.333333333,Total,44.03548044
4 nM,0.35,Total,47.46827512
4 nM,0.366666667,Total,50.91162063
4 nM,0.383333333,Total,54.36050278
4 nM,0.4,Total,57.81077509
4 nM,0.416666667,Total,61.25902571
4 nM,0.433333333,Total,64.70246388
4 nM,0.45,Total,68.1388229
4 nM,0.466666667,Total,71.56627744
4 nM,0.483333333,Total,74.98337305
4 nM,0.5,Total,78.38896619
4 nM,0.516666667,Total,81.78217317
4 nM,0.533333333,Total,85.16232678
4 nM,0.55,Total,88.52893959
4 nM,0.566666667,Total,91.88167277
4 nM,0.583333333,Total,95.22030975
4 nM,0.6,Total,98.54473408
4 nM,0.616666667,Total,101.8549107
4 nM,0.633333333,Total,105.1508702
4 nM,0.65,Total,108.4326958
4 nM,0.666666667,Total,111.7005122
4 nM,0.683333333,Total,114.9544765
4 nM,0.7,Total,118.194771
4 nM,0.716666667,Total,121.4215961
4 nM,0.733333333,Total,124.635166
4 nM,0.75,Total,127.835704
4 nM,0.766666667,Total,131.0234394
4 nM,0.783333333,Total,134.1986044
4 nM,0.8,Total,137.3614321
4 nM,0.816666667,Total,140.5121549
4 nM,0.833333333,Total,143.6510025
4 nM,0.85,Total,146.7782018
4 nM,0.866666667,Total,149.8939753
4 nM,0.883333333,Total,152.9985409
4 nM,0.9,Total,156.0921112
4 nM,0.916666667,Total,159.1748937
4 nM,0.933333333,Total,162.2470901
4 nM,0.95,Total,165.3088966
4 nM,0.966666667,Total,168.3605038
4 nM,0.983333333,Total,171.4020966
4 nM,1,Total,174.4338546
1 nM,0,Total,0
1 nM,0.016666667,Total,1E-11
1 nM,0.033333333,Total,0.083989281
1 nM,0.05,Total,0.243346027
1 nM,0.066666667,Total,0.474968512
1 nM,0.083333333,Total,0.77666161
1 nM,0.1,Total,1.14433292
1 nM,0.116666667,Total,1.572580715
1 nM,0.133333333,Total,2.055320843
1 nM,0.15,Total,2.586266009
1 nM,0.166666667,Total,3.15925359
1 nM,0.183333333,Total,3.768451457
1 nM,0.2,Total,4.408474342
1 nM,0.216666667,Total,5.074438273
1 nM,0.233333333,Total,5.761973997
1 nM,0.25,Total,6.467214501
1 nM,0.266666667,Total,7.186767088
1 nM,0.283333333,Total,7.917677081
1 nM,0.3,Total,8.657387822
1 nM,0.316666667,Total,9.403699957
1 nM,0.333333333,Total,10.15473187
1 nM,0.35,Total,10.90888233
1 nM,0.366666667,Total,11.66479604
1 nM,0.383333333,Total,12.42133214
1 nM,0.4,Total,13.17753598
1 nM,0.416666667,Total,13.93261384
1 nM,0.433333333,Total,14.68591055
1 nM,0.45,Total,15.43688977
1 nM,0.466666667,Total,16.18511675
1 nM,0.483333333,Total,16.93024319
1 nM,0.5,Total,17.67199418
1 nM,0.516666667,Total,18.41015681
1 nM,0.533333333,Total,19.14457038
1 nM,0.55,Total,19.875118
1 nM,0.566666667,Total,20.6017193
1 nM,0.583333333,Total,21.32432426
1 nM,0.6,Total,22.04290792
1 nM,0.616666667,Total,22.75746592
1 nM,0.633333333,Total,23.46801064
1 nM,0.65,Total,24.17456805
1 nM,0.666666667,Total,24.87717493
1 nM,0.683333333,Total,25.5758766
1 nM,0.7,Total,26.27072506
1 nM,0.716666667,Total,26.96177734
1 nM,0.733333333,Total,27.64909423
1 nM,0.75,Total,28.33273912
1 nM,0.766666667,Total,29.0127772
1 nM,0.783333333,Total,29.68927464
1 nM,0.8,Total,30.36229803
1 nM,0.816666667,Total,31.03191392
1 nM,0.833333333,Total,31.69818838
1 nM,0.85,Total,32.36118675
1 nM,0.866666667,Total,33.02097339
1 nM,0.883333333,Total,33.67761151
1 nM,0.9,Total,34.331163
1 nM,0.916666667,Total,34.98168842
1 nM,0.933333333,Total,35.62924681
1 nM,0.95,Total,36.27389578
1 nM,0.966666667,Total,36.9156914
1 nM,0.983333333,Total,37.55468826
1 nM,1,Total,38.19093941
